"ID","Taxon","Observer","Source","Date","Year","Phenology","InfestedArea","GrossArea","Percent Cover","Distribution","National Ownership","County","x","y","Location Description","!Comments"
"gx13385","Cytisus scoparius","Habitat Restoration Team","National Park Service [SFAN]","2010-08-18",2010,,"0.0 square meters","4.7 square meters",,,"* National Park Service","Marin",37.86275,-122.5419933333,"ridge east of haypress",
"gx22092","Cytisus scoparius","Maria Avarez","National Park Service [SFAN]","2010-08-22",2010,,,,,,"* National Park Service","Marin",37.8895183333,-122.5540466667,"slope above ranch road",
"gx22089","Cytisus scoparius","Maria Avarez","National Park Service [SFAN]","2010-08-22",2010,,,,,,"* National Park Service","Marin",37.8909410807,-122.5555054864,"on slope east of panoramic highway between three and four corners",
"gx13388","Cytisus scoparius","Maria Avarez","National Park Service [SFAN]","2010-08-22",2010,"Fruiting","120.5 square meters","24092.947 square meters",0.5,"Single Plant","* National Park Service","Marin",37.8909410807,-122.5555054864,"on slope east of panoramic highway between three and four corners",
"gx18867","Cytisus scoparius","Maria Avarez","National Park Service [SFAN]","2010-08-22",2010,,,,,,"* National Park Service","Marin",37.890517036,-122.5531993106,"along trails and drainages east of ridgeline",
"gx13390","Cytisus scoparius","Maria Avarez","National Park Service [SFAN]","2010-08-22",2010,"Fruiting","41.4 square meters","8278.388 square meters",0.5,"Single Plant","* National Park Service","Marin",37.8888016667,-122.55165,"below ranch road",
"gx13406","Cytisus scoparius","Maria Avarez","National Park Service [SFAN]","2010-08-22",2010,"Fruiting","59.6 square meters","11916.5 square meters",0.5,"Single Plant","* National Park Service","Marin",37.8895183333,-122.5540466667,"slope above ranch road",
"gx13408","Cytisus scoparius","Maria Avarez","National Park Service [SFAN]","2010-08-22",2010,"Fruiting","79.8 square meters","2659.333 square meters",3,,"* National Park Service","Marin",37.890517036,-122.5531993106,"along trails and drainages east of ridgeline",
"wi:2000217","Cytisus scoparius","NPS Weedwatcher Team","What's Invasive","2010-08-23",2010,,,,,,,"Marin",37.890517,-122.553199,,
"gx4844","Cytisus scoparius","Maria Avarez","National Park Service [SFAN]","2010-08-23",2010,,,,,,"* National Park Service","Marin",37.890517036,-122.5531993106,"along trails and drainages east of ridgeline",
"wb1253-219","Cytisus scoparius","Marla Knight","KLAMATH NATIONAL FOREST","2010-08-25",2010,,,"0.1961 Acres",0,,"* USDA Forest Service","Siskiyou",41.84923509,-123.22855756,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wi:2000575","Cytisus scoparius","NPS Weedwatcher Team","What's Invasive","2010-08-26",2010,,,,,,,"Marin",37.852957,-122.505577,,
"wb1253-221","Cytisus scoparius","Marla Knight","KLAMATH NATIONAL FOREST","2010-08-26",2010,,,"1.7312 Acres",0,,"* USDA Forest Service","Siskiyou",41.67947424,-123.43541249,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-379","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2010-08-26",2010,,,"5.0021 Acres",0,,"* USDA Forest Service","Humboldt",41.2998639,-123.5730213,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"gx13426","Cytisus scoparius","Weed Watcher Volunteer","National Park Service [SFAN]","2010-08-26",2010,"Fruiting","1.7 square meters","1.9950732 square meters",85,,"* National Park Service","Marin",37.8529566667,-122.5055766667,"30M downhill from bobcat",
"gx4878","Cytisus scoparius","Weed Watcher Volunteer","National Park Service [SFAN]","2010-08-26",2010,,,,,,"* National Park Service","Marin",37.8529566667,-122.5055766667,"30M downhill from bobcat",
"wb1252-133","Cytisus scoparius","Marla Knight","KLAMATH NATIONAL FOREST","2010-08-31",2010,,,"4.442 Acres",0,,"* USDA Forest Service","Siskiyou",41.67441945,-123.43277541,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-222","Cytisus scoparius","Marla Knight","KLAMATH NATIONAL FOREST","2010-09-03",2010,,,"0.1502 Acres",0,,"* USDA Forest Service","Siskiyou",41.54900295,-123.52572177,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-223","Cytisus scoparius","Marla Knight","KLAMATH NATIONAL FOREST","2010-09-03",2010,,,"0.099 Acres",0,,"* USDA Forest Service","Siskiyou",41.54672515,-123.52820993,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-227","Cytisus scoparius","Marla Knight","KLAMATH NATIONAL FOREST","2010-09-04",2010,,,"0.2419 Acres",0,,"* USDA Forest Service","Siskiyou",41.74446427,-123.40097721,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb978-79","Cytisus scoparius","Hatch, Matt","Allen Doerr Tahoe Natl Forest","2010-09-09",2010,,,,0,,"* USDA Forest Service","Yuba",39.47044641,-121.11136356,"TAHOE NATIONAL FOREST",
"wb153-785","Cytisus scoparius","staff","NPS Whiskeytown","2010-09-10",2010,,,,,,"* National Park Service","Shasta",40.651037,-122.553118,,
"wb1253-226","Cytisus scoparius","Marla Knight","KLAMATH NATIONAL FOREST","2010-09-11",2010,,,"0.331 Acres",0,,"* USDA Forest Service","Siskiyou",41.70355213,-123.44617394,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-347","Cytisus scoparius","Marla Knight","KLAMATH NATIONAL FOREST","2010-09-11",2010,,,"0.0893 Acres",0,,"* USDA Forest Service","Siskiyou",41.69840859,-123.44498323,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-318","Cytisus scoparius","Philip Brownsey","SHASTA TRINITY NATIONAL FOREST","2010-09-15",2010,,,"9.7002 Acres",0,,"* USDA Forest Service","Shasta",40.78528562,-122.33009355,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-312","Cytisus scoparius","Philip Brownsey","SHASTA TRINITY NATIONAL FOREST","2010-09-16",2010,,,"0.5865 Acres",0,,"* USDA Forest Service","Shasta",40.86369111,-122.25452671,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-313","Cytisus scoparius","Philip Brownsey","SHASTA TRINITY NATIONAL FOREST","2010-09-16",2010,,,"2.9173 Acres",0,,"* USDA Forest Service","Shasta",40.91440818,-122.24325239,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-315","Cytisus scoparius","Philip Brownsey","SHASTA TRINITY NATIONAL FOREST","2010-09-16",2010,,,"0.0135 Acres",0,,"* USDA Forest Service","Shasta",40.89876966,-122.23032134,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-317","Cytisus scoparius","Philip Brownsey","SHASTA TRINITY NATIONAL FOREST","2010-09-16",2010,,,"0.1248 Acres",0,,"* USDA Forest Service","Shasta",40.86759198,-122.24888916,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"cbo1013","Cytisus scoparius","Daniel Gluesenkamp","Dan Gluesenkamp: Audubon Canyon Ranch; Bay Area Early Detection Network","2010-09-19",2010,,,,,,,"Marin",38.086022,-122.536177,,
"wb978-134","Cytisus scoparius","Van Zuuk, Kathy","Allen Doerr Tahoe Natl Forest","2010-09-21",2010,,,,0,,"* USDA Forest Service","Yuba",39.39935573,-121.12388634,"TAHOE NATIONAL FOREST",
"wb979-165","Cytisus scoparius","Van Zuuk, Kathy","Allen Doerr Tahoe Natl Forest","2010-09-21",2010,,,,0,,"* USDA Forest Service","Yuba",39.48032885,-121.03806023,"TAHOE NATIONAL FOREST",
"wb1254-202","Cytisus scoparius","Kathy Vanzuuk","TAHOE NATIONAL FOREST","2010-09-21",2010,,,"12.4383 Acres",0,,"* USDA Forest Service","Yuba",39.48032885,-121.03806023,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1252-237","Cytisus scoparius","Marla Knight","KLAMATH NATIONAL FOREST","2010-09-23",2010,,,"6.8665 Acres",0,,"* USDA Forest Service","Siskiyou",41.7969835,-123.33981056,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1252-152","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2010-10-06",2010,,,"0.4979 Acres",0,,"* USDA Forest Service","Humboldt",40.89258417,-123.62502551,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-156","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2010-10-06",2010,,,"2.9874 Acres",0,,"* USDA Forest Service","Humboldt",40.89812772,-123.62273879,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb370-296","Cytisus scoparius","Walker, Annie Taylor, Mike","Eldorado National Forest","2010-10-10",2010,,,"130.665393415 Acres",,,"Other / Unknown","El Dorado",38.94559849,-120.79494985,,
"wb1254-96","Cytisus scoparius","Matthew Brown","ELDORADO NATIONAL FOREST","2010-10-10",2010,,,"142.8599 Acres",0,,"* USDA Forest Service","El Dorado",38.94559849,-120.79494985,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb639-180","Cytisus scoparius","Laura Julian","Redwood National and State Parks","2010-10-13",2010,"Flowering",,,"01/05/15",,"Other / Unknown","Humboldt",41.32613514,-123.97653739,"Orick - North",
"wb42-458","Cytisus scoparius","staff","Marin County Open Space District","2010-11-01",2010,,"1639920.56737 Square Met","37.65 Acres",,,"Public Land","Marin",37.9273276,-122.545239661,"BLITHEDALE SUMMIT PRESERVE",
"wb42-460","Cytisus scoparius","staff","Marin County Open Space District","2010-11-01",2010,,"68561.7350846 Square Met","1.57 Acres",,,"Public Land","Marin",37.94061779,-122.56496368,"BALTIMORE CANYON PRESERVE",
"wb42-461","Cytisus scoparius","staff","Marin County Open Space District","2010-11-01",2010,,"103858.552816 Square Met","2.38 Acres",,,"Public Land","Marin",37.9444907,-122.5682533193,"BALTIMORE CANYON PRESERVE",
"wb1253-283","Cytisus scoparius","Marla Knight","KLAMATH NATIONAL FOREST","2010-11-03",2010,,,"1.5393 Acres",0,,"* USDA Forest Service","Siskiyou",41.87527037,-123.08728889,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb153-800","Cytisus scoparius","staff","NPS Whiskeytown","2010-11-22",2010,,,,,,"* National Park Service","Shasta",40.654091,-122.623917,,
"wb639-151","Cytisus scoparius","Laura Julian","Redwood National and State Parks","2010-12-18",2010,"Flowering",,,"01/05/15",,"Other / Unknown","Humboldt",41.32670969,-124.03750563,"Orick - North",
"wb353-0","Cytisus scoparius","staff","Santa Clara Valley Water District","2011-01-01",2011,,,,"05/25/15",,"Other / Unknown","Santa Clara",37.38468885,-122.06885851,,
"wb353-1","Cytisus scoparius","staff","Santa Clara Valley Water District","2011-01-01",2011,,,,"25 - 100",,"Other / Unknown","Santa Clara",37.38481442,-122.06893157,,
"wb353-2","Cytisus scoparius","staff","Santa Clara Valley Water District","2011-01-01",2011,,,,"25 - 100",,"Other / Unknown","Santa Clara",37.38489296,-122.06889983,,
"wb353-3","Cytisus scoparius","staff","Santa Clara Valley Water District","2011-01-01",2011,,,,"25 - 100",,"Other / Unknown","Santa Clara",37.38773705,-122.06928737,,
"wb353-4","Cytisus scoparius","staff","Santa Clara Valley Water District","2011-01-01",2011,,,,"25 - 100",,"Other / Unknown","Santa Clara",37.34163366,-122.06475765,,
"wb353-5","Cytisus scoparius","staff","Santa Clara Valley Water District","2011-01-01",2011,,,,"25 - 100",,"Other / Unknown","Santa Clara",37.33795829,-122.06214895,,
"wb353-6","Cytisus scoparius","staff","Santa Clara Valley Water District","2011-01-01",2011,,,,"05/25/15",,"Other / Unknown","Santa Clara",37.30061083,-122.07552136,,
"wb418-35","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.45267322,-123.80990696,,
"wb418-44","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"01/05/15",,"Other / Unknown","Mendocino",39.45251674,-123.812316,,
"wb418-47","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.45206816,-123.81184245,,
"wb418-586","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28628439,-123.79790397,,
"wb418-717","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28681776,-123.79794523,,
"wb418-718","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28702406,-123.79783935,,
"wb418-719","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28706441,-123.79686411,,
"wb418-720","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28653865,-123.79646218,,
"wb418-721","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28604757,-123.79680322,,
"wb418-785","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.37822608,-123.81067982,,
"wb419-3","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28585352,-123.80166888,,
"wb419-4","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28615046,-123.80134137,,
"wb419-7","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.2882113,-123.80102014,,
"wb419-8","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28805246,-123.80130286,,
"wb419-9","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28794573,-123.80123563,,
"wb419-10","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28760802,-123.80141784,,
"wb419-11","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28772477,-123.80104228,,
"wb419-12","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28768498,-123.80075506,,
"wb419-13","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28814127,-123.80052758,,
"wb419-14","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28806531,-123.80061147,,
"wb419-16","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28782942,-123.80044551,,
"wb419-17","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28747163,-123.80024032,,
"wb419-18","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28806266,-123.80043943,,
"wb419-19","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28811484,-123.80026185,,
"wb419-20","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28890777,-123.80092148,,
"wb419-21","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28880243,-123.80070374,,
"wb419-22","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28877325,-123.80052513,,
"wb419-23","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28868823,-123.80062058,,
"wb419-24","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28863504,-123.80047531,,
"wb419-25","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.2883724,-123.80057083,,
"wb419-26","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.2884936,-123.80044234,,
"wb419-27","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28846179,-123.8002249,,
"wb419-28","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28890551,-123.80048053,,
"wb419-29","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28725376,-123.79983892,,
"wb419-30","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28668095,-123.79977396,,
"wb419-31","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28616048,-123.80012337,,
"wb419-32","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28794324,-123.79913027,,
"wb419-33","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28761944,-123.79913515,,
"wb419-34","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28723103,-123.79917899,,
"wb419-35","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28716852,-123.79953365,,
"wb419-36","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28703303,-123.7995534,,
"wb419-37","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28721648,-123.79858347,,
"wb419-38","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28761832,-123.7983683,,
"wb419-39","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28721656,-123.79793546,,
"wb419-40","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28713161,-123.79709039,,
"wb419-41","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28646782,-123.79565176,,
"wb419-42","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28629115,-123.79560239,,
"wb419-43","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28784054,-123.79779133,,
"wb419-45","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28835974,-123.79539378,,
"wb419-47","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28819604,-123.79503258,,
"wb419-48","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28716043,-123.79544495,,
"wb419-49","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.27979,-123.79738943,,
"wb419-50","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.27927851,-123.79774165,,
"wb419-51","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.27990766,-123.79916305,,
"wb419-52","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.23971333,-123.77001795,,
"wb419-53","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.23965342,-123.76996504,,
"wb419-54","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.27833801,-123.80069753,,
"wb419-55","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.27679805,-123.79602565,,
"wb419-56","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.27907425,-123.79316364,,
"wb419-57","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28883739,-123.80149503,,
"wb419-58","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28655891,-123.79969475,,
"wb419-59","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28657244,-123.79999892,,
"wb419-60","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28614649,-123.7998587,,
"wb419-61","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28683819,-123.80025822,,
"wb419-62","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28677351,-123.80023207,,
"wb419-63","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28724592,-123.7988689,,
"wb419-64","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28698158,-123.79884661,,
"wb419-65","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28856813,-123.79985757,,
"wb419-66","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28878541,-123.79924104,,
"wb419-67","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.2887948,-123.7986025,,
"wb419-68","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28812975,-123.79797982,,
"wb419-69","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28777639,-123.79752616,,
"wb419-70","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28740502,-123.79739015,,
"wb419-71","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28782466,-123.79724695,,
"wb419-72","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28860953,-123.79714686,,
"wb419-73","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28856159,-123.7973818,,
"wb419-74","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28800165,-123.79711227,,
"wb419-75","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28753934,-123.79717133,,
"wb419-76","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28833583,-123.79747097,,
"wb419-77","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28873193,-123.79768271,,
"wb419-78","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28885431,-123.79828004,,
"wb419-79","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28901072,-123.79685975,,
"wb419-80","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28888921,-123.79669806,,
"wb419-81","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28863359,-123.79694296,,
"wb419-82","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28823483,-123.79691932,,
"wb419-83","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28785875,-123.7959735,,
"wb419-84","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28773981,-123.79613602,,
"wb419-85","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28775942,-123.79636408,,
"wb419-86","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28742912,-123.79626064,,
"wb419-87","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.2872628,-123.7956361,,
"wb419-88","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28743785,-123.79586738,,
"wb419-89","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28608475,-123.79543707,,
"wb419-90","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28630415,-123.79525075,,
"wb419-91","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28778913,-123.79482056,,
"wb419-92","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28651104,-123.79475719,,
"wb419-93","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28665405,-123.79458483,,
"wb419-94","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.28604116,-123.79411425,,
"wb419-149","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.27075396,-123.79002394,,
"wb419-150","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.27105926,-123.79003675,,
"wb419-151","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.2712243,-123.78993951,,
"wb419-153","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.27130448,-123.79015061,,
"wb419-154","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.2713324,-123.79025648,,
"wb419-155","Cytisus scoparius","Bill Maslach","CA State Parks","2011-01-01",2011,,,,"<1",,"Other / Unknown","Mendocino",39.27122444,-123.79041758,,
