"ID","Taxon","Observer","Source","Date","Year","Phenology","InfestedArea","GrossArea","Percent Cover","Distribution","National Ownership","County","x","y","Location Description","!Comments"
"gr6958","Artemisia douglasiana","Jim Pittman et al.","Monterey CNPS",2006-01-01,2006,,"x",,,,"Public Land","Monterey","36.584","-121.82","Frog Pond Natural Area Del Rey Oaks",
"gr6963","Artemisia douglasiana","Jim Pittman et al.","Monterey CNPS",2006-01-01,2006,,"x",,,,"Public Land","Monterey","36.146","-121.418","Junipero Serra Peak Trail",
"gr6965","Artemisia douglasiana","Jim Pittman et al.","Monterey CNPS",2006-01-01,2006,,"x",,,,"Public Land","Monterey","36.85229","-121.748943","Long Valley Moss Landing",
"gr6966","Artemisia douglasiana","Jim Pittman et al.","Monterey CNPS",2006-01-01,2006,,"x",,,,"Public Land","Monterey","36.805","-121.675","Manzanita County Park Prunedale",
"gr6967","Artemisia douglasiana","Jim Pittman et al.","Monterey CNPS",2006-01-01,2006,,"x","1100 Acres",,,"Private Landowner","Monterey","36.48","-121.88","Mitteldorf Preserve Carmel",
"gr6968","Artemisia douglasiana","Jim Pittman et al.","Monterey CNPS",2006-01-01,2006,,"x",,,,"Public Land","Monterey","36.815","-121.791","Moss Landing State Beach",
"gr11063","Artemisia douglasiana","Jim Pittman et al.","Monterey CNPS",2006-01-01,2006,,"x",,,,"Public Land","San Benito","36.467","-121.175","Pinnacles National Monument",
"gr6972","Artemisia douglasiana","Jim Pittman et al.","Monterey CNPS",2006-01-01,2006,,"x","367 Acres",,,"Public Land","Monterey","36.74","-121.8","Salinas Lagoon Wildlife Area",
"gr6975","Artemisia douglasiana","Jim Pittman et al.","Monterey CNPS",2006-01-01,2006,,"x",,,,"Public Land","Monterey","36.567","-121.946","Spanish Bay, Pebble Beach",
"gr6229","Artemisia douglasiana","H. Heady, A. Murphy, K. Heise","Kerry Heise",2006-01-01,2006,,"x",,,,"Public Land","Mendocino","38.99","-123.09","U.C. Hopland Research and Extension Center",
"gr8044","Artemisia douglasiana","Jake Rugyt","Land Trust of Napa County; Jake Rugyt",2006-01-01,2006,,"x",,,,"Private Land Trust","Napa","38.175","-122.243","Newell Open Space Preserve American Canyon",
"ce51","Artemisia douglasiana","*staff","UC Davis Natural Reserve System",2006-01-01,2006,,"x",,,,"Public Land","Napa","38.507833","-122.1072","Stebbins Cold Canyon Reserve",
"ce140","Artemisia douglasiana","*staff","Draft Master Environmental Impact Report Rio Hondo College Master Plan; URS Corporation",2006-01-01,2006,,"x",,,,"Private Landowner","Los Angeles","34.02035","-118.031873","Rio Honda College",
"ce147","Artemisia douglasiana","*staff","The Athens Group; PCR Services Corp",2006-01-01,2006,,"x","330 Acres",,,"Public Land","Orange","33.512702","-117.744426","Aliso Creek City of Laguna Beach",
"ce151","Artemisia douglasiana","staff","Los Angeles County, Sapphos Environmental, Inc.",2006-01-01,2006,,"x",,,,"Public Land","Los Angeles","34.203656","-118.122167","Altadena Crest Trail",
"ce153","Artemisia douglasiana","Altschul, J. et al.","Coastal Conservancy, Ballona Wetland Restoration Project",2006-01-01,2006,,"x",,,,"Public Land","Los Angeles","33.971623","-118.44429","Ballona Wetlands",
"ce154","Artemisia douglasiana","staff","Town of Mammoth Lakes, USFS, PCR Services Corp",2006-01-01,2006,,"x","5 Acres",,,"Private Landowner","Mono","37.635899","-118.990173","Eagle Lodge Base Area 3256 Meridian Blvd, Mammoth Lakes",
"ce491","Artemisia douglasiana","Dean Taylor et al.","DWT",2006-01-01,2006,,"x","5000 Acres",,,"Private Landowner","Butte","40.021304","-121.56372","West Branch Feather River canyon of West Branch Feather River from Philbrook Reservoid downstream to Whisky Flat (vicinity Paradise)",
"casp24","Artemisia douglasiana","DPR Staff","California State Parks",2006-01-01,2006,,"x",,,,"State Government","San Mateo","37.21041","-122.30912","Butano SP",
"casp54","Artemisia douglasiana","DPR Staff","California State Parks",2006-01-01,2006,,"x",,,,"State Government","Santa Cruz","37.05025","-122.08551","Henry Cowell Redwoods SP",
"casp132","Artemisia douglasiana","DPR Staff","California State Parks",2006-01-01,2006,,"x",,,,"State Government","Santa Cruz","37.04587","-121.88651","The Forest of Nisene Marks SP",
"gr9277","Elymus triticoides","Tom Chester",,2006-02-23,2006,,"x",,,,"Public Land","Riverside","33.51207","-117.28062","S. Trans Preserve Trail S. Trans Preserve Trail, Santa Rosa Plateau",
"gr9276","Elymus triticoides","Tom Chester",,2006-02-23,2006,,"x",,,,"Public Land","Riverside","33.51347","-117.29029","S. Los Santos Trail S. Los Santos Trail / E. Hidden Valley Road, Santa Rosa Plateau",
"gr9274","Elymus triticoides","Tom Chester",,2006-02-26,2006,,"x",,,,"Public Land","Riverside","33.50899","-117.25702","Punta Mesa Trail Punta Mesa Trail, Santa Rosa Plateau",
"gr9274","Elymus triticoides","Tom Chester",,2006-02-26,2006,,"x",,,,"Public Land","Riverside","33.50899","-117.25702","Punta Mesa Trail Punta Mesa Trail, Santa Rosa Plateau",
"gr9274","Artemisia douglasiana","Tom Chester",,2006-02-26,2006,,"x",,,,"Public Land","Riverside","33.50899","-117.25702","Punta Mesa Trail Punta Mesa Trail, Santa Rosa Plateau",
"xr331271","Elymus triticoides","Hrusa, G.F.","G.F. Hrusa checklists",2006-03-01,2006,,,,,,,"Santa Barbara","35.0091","-120.0495","Sierra Madre Mountains; Hwy 166 E to Sierra Madre Rd., to Miranda Pine, down La Brea Canyon Rd. to Colson Canyon head",
"xr331272","Elymus triticoides","Hrusa, G.F.","G.F. Hrusa checklists",2006-03-01,2006,,,,,,,"Santa Barbara","34.83333","-119.73333","Sierra Madre Mountains",
"xr331273","Elymus triticoides","Hrusa, G.F.","G.F. Hrusa checklists",2006-03-01,2006,,,,,,,"Santa Barbara","34.9","-119.91667","Sierra Madre Mountains; Sierra Madre Rd. to Miranda Pine. There E to Bates Canyon intersection",
"xr331274","Elymus triticoides","Hrusa, G.F.","G.F. Hrusa checklists",2006-03-01,2006,,,,,,,"Santa Barbara","35.1","-120.08333","Sierra Madre Mountains",
"xr331285","Elymus triticoides","Hrusa, G.F. Hrusa 16503","G.F. Hrusa checklists",2006-03-01,2006,,,,,,,"Santa Barbara","34.83333","-119.73333","Sierra Madre Mountains",
"xr331286","Elymus triticoides","Hrusa, G.F.","G.F. Hrusa checklists",2006-03-01,2006,,,,,,,"Santa Barbara","34.96667","-119.88333","Sierra Madre Mountains; Sierra Madre Rd. to Bates Canyon Rd., then down canyon N to Cottonwood Cyn. road",
"xr325475","Artemisia douglasiana","Stratford, J. & S. Edwards","G.F. Hrusa checklists",2006-03-01,2006,,,,,,,"Contra Costa","37.83333","-122.16667","Diablo Range; 1.5 mi. S of Caldecott Tunnel off Pinehurst Rd.",
"xr325489","Artemisia douglasiana","Hrusa, G.F.","G.F. Hrusa checklists",2006-03-01,2006,,,,,,,"Santa Barbara","35.0091","-120.0495","Sierra Madre Mountains; Hwy 166 E to Sierra Madre Rd., to Miranda Pine, down La Brea Canyon Rd. to Colson Canyon head",
"xr325490","Artemisia douglasiana","Hrusa, G.F.","G.F. Hrusa checklists",2006-03-01,2006,,,,,,,"Santa Barbara","34.83333","-119.73333","Sierra Madre Mountains",
"gr9272","Elymus triticoides","Tom Chester",,2006-03-09,2006,,"x",,,,"Public Land","Riverside","33.52535","-117.28884","N. Los Santos Trail N. Los Santos Trail / N. Hidden Valley Road Loop, Santa Rosa Plateau",
"gr9302","Elymus triticoides","Tom Chester",,2006-03-14,2006,,"x",,,,"Public Land","Riverside","33.53717","-117.26191","Vista Grande Vista Grande / Monument Hill Road / N. Lomas / Tenaja Truck Trail Loop, Santa Rosa Plateau",
"gr9302","Elymus triticoides","Tom Chester",,2006-03-14,2006,,"x",,,,"Public Land","Riverside","33.53717","-117.26191","Vista Grande Vista Grande / Monument Hill Road / N. Lomas / Tenaja Truck Trail Loop, Santa Rosa Plateau",
"gr9302","Artemisia douglasiana","Tom Chester",,2006-03-14,2006,,"x",,,,"Public Land","Riverside","33.53717","-117.26191","Vista Grande Vista Grande / Monument Hill Road / N. Lomas / Tenaja Truck Trail Loop, Santa Rosa Plateau",
"gr7946","Artemisia douglasiana","Doreen Smith et al.","Marin CNPS",2006-03-21,2006,,"x",,,,"Public Land","Marin","37.911","-122.491","Ring Mountain Open Space",
"gr9303","Elymus triticoides","Tom Chester",,2006-03-23,2006,,"x",,,,"Public Land","Riverside","33.53712","-117.26471","Waterline Waterline / Monument / Fault Road Loop, Santa Rosa Plateau",
"gr9303","Elymus triticoides","Tom Chester",,2006-03-23,2006,,"x",,,,"Public Land","Riverside","33.53712","-117.26471","Waterline Waterline / Monument / Fault Road Loop, Santa Rosa Plateau",
"gr9303","Artemisia douglasiana","Tom Chester",,2006-03-23,2006,,"x",,,,"Public Land","Riverside","33.53712","-117.26471","Waterline Waterline / Monument / Fault Road Loop, Santa Rosa Plateau",
"gr9278","Elymus triticoides","Tom Chester",,2006-03-27,2006,,"x",,,,"Public Land","Riverside","33.53165","-117.29035","Sylvan Meadows Road Sylvan Meadows Road / Shivela / Stevenson Canyon / Fenceline Trails, Santa Rosa Plateau",
"gr9279","Elymus triticoides","Tom Chester",,2006-03-31,2006,,"x",,,,"Public Land","Riverside","33.53805","-117.27398","Tovashal / Torino Trail Tovashal / Torino Trail Loop, Santa Rosa Plateau",
"jgr22583","Artemisia douglasiana","Jeff Greenhouse",,2006-04-01,2006,,,,,,"Other / Unknown","San Luis Obispo","35.255432","-120.884971","Montana de Oro State Park - Coon Creek Tr",
"gr9269","Elymus triticoides","Tom Chester",,2006-04-06,2006,,"x",,,,"Public Land","Riverside","33.52315","-117.27916","Coyote Trail Coyote Trail / N. Trans Preserve Trail / Ranch Road / Oak Tree Trail Loop, Santa Rosa Plateau",
"gr9269","Elymus triticoides","Tom Chester",,2006-04-06,2006,,"x",,,,"Public Land","Riverside","33.52315","-117.27916","Coyote Trail Coyote Trail / N. Trans Preserve Trail / Ranch Road / Oak Tree Trail Loop, Santa Rosa Plateau",
"ce676","Elymus triticoides","Scott D. White, Pam Devries, Andrea Edwards, et al","CCH, RSA",2006-04-11,2006,,"x",,,,"Other / Unknown","Los Angeles","34.778302","-118.794349","Gorman Post Road Sierra Nevada; Tehachapi Mountains region Lebec USGS quad; triangular site generally bounded by Interstate 5, Highway 138, and Gorman Post Road. Site includes sections of Gorman Creek, San Andreas Rift Zone, and Peace Valley",
"df215","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-04-11,2006,,"x",,,,"Other / Unknown","Butte","39.647499","-121.641795","BUTCOL05",
"gr9271","Elymus triticoides","Tom Chester",,2006-04-12,2006,,"x",,,,"Public Land","Riverside","33.52867","-117.27817","Mortero Trail Mortero Trail / Sylvan Meadows Road Loop, Santa Rosa Plateau",
"gr9271","Elymus triticoides","Tom Chester",,2006-04-12,2006,,"x",,,,"Public Land","Riverside","33.52867","-117.27817","Mortero Trail Mortero Trail / Sylvan Meadows Road Loop, Santa Rosa Plateau",
"df388","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-04-12,2006,,"x",,,,"Other / Unknown","El Dorado","38.751789","-121.04875","FOLSRA06",
"gr9304","Elymus triticoides","Tom Chester",,2006-04-17,2006,,"x",,,,"Public Land","Riverside","33.5521","-117.26547","Wiashal Trail Wiashal Trail, Santa Rosa Plateau",
"df410","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-04-18,2006,,"x",,,,"Other / Unknown","Mariposa","37.691424","-120.316203","LKMCCL09",
"df423","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-04-20,2006,,"x",,,,"Other / Unknown","Mariposa","37.700161","-120.25559","LKMCCL25",
"gr9268","Elymus triticoides","Tom Chester",,2006-04-21,2006,,"x",,,,"Public Land","Riverside","33.51012","-117.26832","Adobe Loop Trail Adobe Loop Trail, Santa Rosa Plateau",
"gr9268","Elymus triticoides","Tom Chester",,2006-04-21,2006,,"x",,,,"Public Land","Riverside","33.51012","-117.26832","Adobe Loop Trail Adobe Loop Trail, Santa Rosa Plateau",
"jgr22746","Artemisia douglasiana","Jeff Greenhouse",,2006-04-23,2006,,,,,,"Other / Unknown","Napa","38.5938","-122.501","St. Helena Palisades",
"df367","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-04-26,2006,,"x",,,,"Other / Unknown","Tuolumne","37.749214","-120.32703","DONPED10",
"df216","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-04-27,2006,,"x",,,,"Other / Unknown","El Dorado","38.802387","-120.981206","CRNRCH01",
"df218","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-04-27,2006,,"x",,,,"Other / Unknown","El Dorado","38.801979","-120.981586","CRNRCH03",
"gr14127","Artemisia douglasiana","P Warner, J and B Guggolz, D Segal, C Tarp, K Heise, L Houser, A Howald","Peter Warner",2006-05-01,2006,,"x",,,,"Private Land Trust","Sonoma","38.724","-122.759","Audubon Mayacamas Sanctuary, Pine Flat Rd, and environs",
"df221","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-05-02,2006,,"x",,,,"Other / Unknown","El Dorado","38.80681","-120.977511","CRNRCH06",
"jgr23042","Elymus triticoides","Jeff Greenhouse",,2006-05-07,2006,,,,,,"Other / Unknown","Santa Barbara","33.95","-120.101","Santa Rosa Id.",
"df438","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-05-08,2006,,"x",,,,"Other / Unknown","Calaveras","38.14806","-120.826056","NHOGLK07",
"df439","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-05-08,2006,,"x",,,,"Other / Unknown","Calaveras","38.149402","-120.817275","NHOGLK08",
"df1364","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-05-08,2006,,"x",,,,"Other / Unknown","Calaveras","38.150254","-120.818014","SNFN0413 This site is located directly at the outflow of the New Hogan Dam, and was accessed by walking from the end of the River of Skulls Interpretive Trial. This stand is on a gravel bar directly adjacent to the Calaveras river coming out of the dam, and is com",
"ce323","Elymus triticoides","Richard Burg, Michael Bonk","California State Parks",2006-05-17,2006,,"x","670 Acres",,,"Public Land","Los Angeles","34.260869","-118.624877","Santa Susana Pass State Historic Park",
"df372","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-05-31,2006,,"x",,,,"Other / Unknown","El Dorado","38.814282","-120.927386","DVMOOR01",
"df183","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-06-01,2006,,"x",,,,"Other / Unknown","Amador","38.460774","-120.713615","BLMAMA21",
"ce547","Artemisia douglasiana","staff","CA Dept of Parks and Recreation",2006-06-01,2006,,"x","7332 Acres",,,"Public Land","Mendocino","39.30331","-123.788452","Mendocino Headlands State Park, Big River unit",
"df488","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-06-06,2006,,"x",,,,"Other / Unknown","Tehama","40.306264","-122.089773","PELTON27",
"df2016","Elymus triticoides","staff","DFW Vegetation Classification and Mapping Program",2006-06-08,2006,,"x",,,,"State Government","Modoc","41.3430879","-120.3717817","FCWA0018",
"df1172","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-06-12,2006,,"x",,,,"Other / Unknown","Nevada","39.312045","-121.204724","YUBRIV07",
"df1212","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-06-14,2006,,"x",,,,"Other / Unknown","Nevada","39.291104","-121.201166","YUBRIV48",
"df395","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-06-14,2006,,"x",,,,"Other / Unknown","El Dorado","38.823229","-120.94673","GRNWD001",
"df373","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-06-15,2006,,"x",,,,"Other / Unknown","El Dorado","38.813483","-120.927063","DVMOOR02",
"df2064","Elymus triticoides","staff","DFW Vegetation Classification and Mapping Program",2006-06-22,2006,,"x",,,,"State Government","Modoc","41.4282667","-120.4085071","PCWA0021",
"df383","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-06-22,2006,,"x",,,,"Other / Unknown","Madera","37.215891","-119.988718","EASTLK04",
"df108","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-06-26,2006,,"x",,,,"Other / Unknown","Placer","38.93269","-121.036857","AUBSRA11",
"df106","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-06-29,2006,,"x",,,,"Other / Unknown","El Dorado","38.877548","-121.021454","AUBSRA09",
"df119","Artemisia douglasiana","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",2006-07-11,2006,,"x",,,,"Other / Unknown","El Dorado","38.874467","-121.029988","AUBSRA22",
"gr7936","Artemisia douglasiana","Doreen Smith et al.","Marin CNPS",2006-07-17,2006,,"x",,,,"Public Land","Marin","37.8271","-122.489","Kirby Cove, GGNRA",
"ds71","Artemisia douglasiana","staff","DFW Vegetation Classification and Mapping Program",2006-07-19,2006,,"x",,,,"Other / Unknown","Solano","38.154435","-121.92321","SUMA6181",
"ds81","Artemisia douglasiana","staff","DFW Vegetation Classification and Mapping Program",2006-07-19,2006,,"x",,,,"Other / Unknown","Solano","38.075913","-121.882019","SUMA6197",
"ds54","Elymus triticoides","staff","DFW Vegetation Classification and Mapping Program",2006-07-20,2006,,"x",,,,"Other / Unknown","Solano","38.189787","-121.981372","SUMA6108",
"ce373","Elymus triticoides","Elihu Gevirtz","Elihu Gevirtz http://www.elihugevirtz.com/",2006-08-01,2006,,"x","1500 Acres",,,"Public Land","San Luis Obispo","35.0362","-120.621","Oceano Dunes State Vehicular Recreation Area including Oso Flaco",
"ce373","Artemisia douglasiana","Elihu Gevirtz","Elihu Gevirtz http://www.elihugevirtz.com/",2006-08-01,2006,,"x","1500 Acres",,,"Public Land","San Luis Obispo","35.0362","-120.621","Oceano Dunes State Vehicular Recreation Area including Oso Flaco",
"ds20","Artemisia douglasiana","staff","DFW Vegetation Classification and Mapping Program",2006-08-02,2006,,"x",,,,"Other / Unknown","Solano","38.170694","-122.024242","SUMA6054",
"ds6","Elymus triticoides","staff","DFW Vegetation Classification and Mapping Program",2006-08-07,2006,,"x",,,,"Other / Unknown","Solano","38.185586","-122.133865","SUMA6004",
"ds2","Elymus triticoides","staff","DFW Vegetation Classification and Mapping Program",2006-08-14,2006,,"x",,,,"Other / Unknown","Solano","38.080538","-122.111047","SUMA6013",
"gr14121","Elymus triticoides","ML Carle et al.","Milo Baker CNPS",2006-09-01,2006,,"x",,,,"Public Land","Sonoma","38.222","-122.588","Schollenberger Park",
"ce312","Artemisia douglasiana","staff","CA Dept of Fish and Game; The Newhall Land and Farming Company; Dudek and Assoc.",2006-09-01,2006,,"x","432 Acres",,,"Private Landowner","Los Angeles","34.422345","-118.592262","Entrada Site Valencia",
"ds93","Elymus triticoides","staff","DFW Vegetation Classification and Mapping Program",2006-09-05,2006,,"x",,,,"Other / Unknown","Solano","38.207908","-122.028965","SUMA6065",
"ds90","Elymus triticoides","staff","DFW Vegetation Classification and Mapping Program",2006-09-07,2006,,"x",,,,"Other / Unknown","Solano","38.195525","-122.022323","SUMA6062",
"gr6952","Elymus triticoides","Jim Pittman et al.","Monterey CNPS",2006-09-18,2006,,"x",,,,"Public Land","Monterey","36.325705","-121.589641","Chews Ridge, Carmel Valley",
"gr6952","Artemisia douglasiana","Jim Pittman et al.","Monterey CNPS",2006-09-18,2006,,"x",,,,"Public Land","Monterey","36.325705","-121.589641","Chews Ridge, Carmel Valley",
"ce311","Elymus triticoides","staff","CA Dept of Fish and Game; The Newhall Land and Farming Company; Dudek and Assoc.",2006-10-01,2006,,"x","357 Acres",,,"Private Landowner","Los Angeles","34.4476","-118.62771","Valencia Commerce Center",
"ce311","Elymus triticoides","staff","CA Dept of Fish and Game; The Newhall Land and Farming Company; Dudek and Assoc.",2006-10-01,2006,,"x","357 Acres",,,"Private Landowner","Los Angeles","34.4476","-118.62771","Valencia Commerce Center",
"ce311","Artemisia douglasiana","staff","CA Dept of Fish and Game; The Newhall Land and Farming Company; Dudek and Assoc.",2006-10-01,2006,,"x","357 Acres",,,"Private Landowner","Los Angeles","34.4476","-118.62771","Valencia Commerce Center",
"gr13889","Elymus triticoides","Toni Corelli","State Park Volunteer",2007-01-01,2007,,"x","235 Acres",,,"Public Land","San Mateo","37.2611","-122.404","Pescadero Marsh Natural Preserve Pescadero Marsh Natural Preserve, Pescadero State Beach",
"gr16624","Elymus triticoides","David Magney",,2007-01-01,2007,,"x",,,,"Public Land","Ventura","34.41667","-119.16667","Sulphur Mountain",
"gr13889","Elymus triticoides","Toni Corelli","State Park Volunteer",2007-01-01,2007,,"x","235 Acres",,,"Public Land","San Mateo","37.2611","-122.404","Pescadero Marsh Natural Preserve Pescadero Marsh Natural Preserve, Pescadero State Beach",
"ce121","Elymus triticoides","David Magney",,2007-01-01,2007,,"x",,,,"Public Land","Ventura","34.481903","-119.171018","Horn Canyon, Nordhoff Ridge Los Padres National Forest",
"ce122","Elymus triticoides","David Magney",,2007-01-01,2007,,"x",,,,"Public Land","Ventura","34.473961","-119.253973","Pratt Trail, Stewart Canyon Los Padres National Forest",
"ce162","Elymus triticoides","staff","City of Pasadena",2007-01-01,2007,,"x","1300 Acres",,,"Public Land","Los Angeles","34.211553","-118.170061","Hahamongna Watershed Park",
"gr16622","Elymus triticoides","David Magney",,2007-01-01,2007,,"x",,,,"Public Land","Ventura","34.1248","-119.1687","Ormond Beach",
"gr16624","Elymus triticoides","David Magney",,2007-01-01,2007,,"x",,,,"Public Land","Ventura","34.41667","-119.16667","Sulphur Mountain",
"ce122","Elymus triticoides","David Magney",,2007-01-01,2007,,"x",,,,"Public Land","Ventura","34.473961","-119.253973","Pratt Trail, Stewart Canyon Los Padres National Forest",
"ce362","Elymus triticoides","staff","California Dept of Forestry and Fire Protection; Monk and Assoc.",2007-01-01,2007,,"x","322.67 Acres",,,"Private Landowner","Sonoma","38.715435","-123.343548","project site Annapolis",
"gr16624","Artemisia douglasiana","David Magney",,2007-01-01,2007,,"x",,,,"Public Land","Ventura","34.41667","-119.16667","Sulphur Mountain",
"gr13889","Artemisia douglasiana","Toni Corelli","State Park Volunteer",2007-01-01,2007,,"x","235 Acres",,,"Public Land","San Mateo","37.2611","-122.404","Pescadero Marsh Natural Preserve Pescadero Marsh Natural Preserve, Pescadero State Beach",
"ce121","Artemisia douglasiana","David Magney",,2007-01-01,2007,,"x",,,,"Public Land","Ventura","34.481903","-119.171018","Horn Canyon, Nordhoff Ridge Los Padres National Forest",
"ce122","Artemisia douglasiana","David Magney",,2007-01-01,2007,,"x",,,,"Public Land","Ventura","34.473961","-119.253973","Pratt Trail, Stewart Canyon Los Padres National Forest",
"ce162","Artemisia douglasiana","staff","City of Pasadena",2007-01-01,2007,,"x","1300 Acres",,,"Public Land","Los Angeles","34.211553","-118.170061","Hahamongna Watershed Park",
"GG200","Elymus triticoides","Hillary Saunders","Presidio Natural Resources",2007-03-12,2007,,"x","5.940 Acres",,,"Public Land","San Francisco","37.794107","-122.477014","Southwest Dunes; Wherry Dunes",
"GG507","Elymus triticoides","Michael Chasse","Presidio Natural Resources",2007-03-15,2007,,"x","1.132 Acres",,,"Public Land","San Francisco","37.790681","-122.456856","Southeast Dunes; West Pacific Natural Areas",
"GG75","Elymus triticoides","Brett Stevenson","Presidio Natural Resources",2007-03-30,2007,,"x","23.92 Acres",,,"Public Land","San Francisco","37.793768","-122.477743","Southwest Dunes",
"jgr24174","Artemisia douglasiana","Jeff Greenhouse",,2007-04-07,2007,,,,,,"Other / Unknown","San Diego","32.7523","-116.65","Cleveland National Forest - Horsethief Canyon",
"GG625","Elymus triticoides","Sandee Hufana;  Aleutia Scott","Presidio Natural Resources",2007-04-13,2007,,"x","19.77 Acres",,,"Public Land","San Francisco","37.791101","-122.473969","Presidio Hills",
"GG628","Elymus triticoides","Sandee Hufana","Presidio Natural Resources",2007-04-13,2007,,"x","2.279 Acres",,,"Public Land","San Francisco","37.793553","-122.473929","Presidio Hills; Quail Commons",
"GG642","Elymus triticoides","Sandee Hufana","Presidio Natural Resources",2007-04-16,2007,,"x","1.758 Acres",,,"Public Land","San Francisco","37.790143","-122.477417","Lobos Creek Valley; Field Office Dunes",
"ce53","Elymus triticoides","S Adams, H Bartosh, L Naumovich, M Sproul","Save Mt Diablo BioBlitz",2007-04-21,2007,,"x",,,,"Private Landowner","Contra Costa","37.944462","-121.92202","Irish Canyon Mt Diablo",
"oe698","Artemisia douglasiana","G. Madwin",,2007-04-21,2007,"Mature",,,,,"Public Land","Sacramento","38.565126","-121.388154",,
"ce53","Artemisia douglasiana","S Adams, H Bartosh, L Naumovich, M Sproul","Save Mt Diablo BioBlitz",2007-04-21,2007,,"x",,,,"Private Landowner","Contra Costa","37.944462","-121.92202","Irish Canyon Mt Diablo",
"ce157","Elymus triticoides","V. L. Holland","Excelaron LLC; V. L. Holland",2007-05-01,2007,,"x","160 Acres",,,"Private Landowner","San Luis Obispo","35.088911","-120.384986","Huansa Well Sites",
"ce157","Artemisia douglasiana","V. L. Holland","Excelaron LLC; V. L. Holland",2007-05-01,2007,,"x","160 Acres",,,"Private Landowner","San Luis Obispo","35.088911","-120.384986","Huansa Well Sites",
"ce110","Elymus triticoides","*Steve Junak, Dieter Wilken","BioBlitz Santa Barbara, Santa Barbara Botanic Garden",2007-05-12,2007,,"x","10 Acres",,,"Private Landowner","Santa Barbara","34.459012","-119.709434","Santa Barbara Botanic Garden and environs",
"ce110","Artemisia douglasiana","*Steve Junak, Dieter Wilken","BioBlitz Santa Barbara, Santa Barbara Botanic Garden",2007-05-12,2007,,"x","10 Acres",,,"Private Landowner","Santa Barbara","34.459012","-119.709434","Santa Barbara Botanic Garden and environs",
"GG637","Elymus triticoides","Sandee Hufana","Presidio Natural Resources",2007-05-15,2007,,"x","1.147 Acres",,,"Public Land","San Francisco","37.787558","-122.483761","Lobos Creek Valley; Del Mar",
"gr16651","Elymus triticoides","David Magney, Stephen Hoskinson, Richard Sweet","David Magney",2007-05-19,2007,,"x",,,,"Other / Unknown","Ventura","34.59462","-119.33064","Upper Sespe Creek-Ladybug Creek Western Transverse Ranges, upper Sespe Creek, Sespe Creek/Ladybug Creek floodplain; S of State Route 33 milepost 36.33",
"gr16643","Elymus triticoides","David Magney, Stephen Hoskinson, Richard Sweet","David Magney",2007-05-19,2007,,"x",,,,"Other / Unknown","Ventura","34.5931","-119.33244","Ortega Hill-Ladybug Creek Western Transverse Ranges, Los Padres National Forest, Ortega Hill, Ladybug Creek, S of State Route 33 milepost 36.33",
"gr16652","Artemisia douglasiana","David Magney, Stephen Hoskinson, Richard Sweet","David Magney",2007-05-19,2007,,"x",,,,"Public Land","Ventura","34.59492","-119.33","Upper Sespe Creek-Ladybug Creek Westarn Transverse Ranges, upper Sespe Creek, Sespe Creek/Ladybug Creek floodplain, S of State Route 33 milepost 36.33",
"gr16646","Artemisia douglasiana","David Magney, Stephen Hoskinson, Richard Sweet","David Magney",2007-05-19,2007,,"x",,,,"Other / Unknown","Ventura","34.59404","-119.33246","Ortega Hill-Ladybug Creek Canyon Western Transverse Ranges, Ortega Hill, Ladybug Creek Canyon, Los Padres National Forest, S of State Route 33 milepost 36.33",
